link_to_book/_source,link_to_book/_text,cover_image/_title,cover_image/_alt,cover_image/_source,link_to_book,link_to_book/_title,cover_image
/nl/p/vlinders-vriendinnen/1001004007505464/,Vlinders & Vriendinnen,"[""Vlinders & Vriendinnen"", nil]","[""Vlinders & Vriendinnen"", nil]","[""//s.s-bol.com/imgbase0/imagebase/thumb/FC/4/6/4/5/1001004007505464.jpg"", nil]",http://www.bol.com/nl/p/vlinders-vriendinnen/1001004007505464/,Vlinders & Vriendinnen,"[""http://s.s-bol.com/imgbase0/imagebase/thumb/FC/4/6/4/5/1001004007505464.jpg"", ""http://s.s-bol.com/nl/static/images/main/tool_tip.gif""]"
/nl/p/noordhoff-basics-wereldorientatie-deel-oefenblok/1001004007798159/,Noordhoff Basics Wereldoriëntatie / deel Oefenblok,Noordhoff Basics Wereldoriëntatie / deel Oefenblok,Noordhoff Basics Wereldoriëntatie / deel Oefenblok,//s.s-bol.com/imgbase0/imagebase/thumb/FC/9/5/1/8/1001004007798159.jpg,http://www.bol.com/nl/p/noordhoff-basics-wereldorientatie-deel-oefenblok/1001004007798159/,Noordhoff Basics Wereldoriëntatie / deel Oefenblok,http://s.s-bol.com/imgbase0/imagebase/thumb/FC/9/5/1/8/1001004007798159.jpg
/nl/p/noordhoff-basics-taal/1001004007798152/,Noordhoff Basics Taal,Noordhoff Basics Taal,Noordhoff Basics Taal,//s.s-bol.com/imgbase0/imagebase/thumb/FC/2/5/1/8/1001004007798152.jpg,http://www.bol.com/nl/p/noordhoff-basics-taal/1001004007798152/,Noordhoff Basics Taal,http://s.s-bol.com/imgbase0/imagebase/thumb/FC/2/5/1/8/1001004007798152.jpg
/nl/p/noordhoff-basics-wereldorientatie/1001004007798153/,Noordhoff Basics Wereldoriëntatie,Noordhoff Basics Wereldoriëntatie,Noordhoff Basics Wereldoriëntatie,//s.s-bol.com/imgbase0/imagebase/thumb/FC/3/5/1/8/1001004007798153.jpg,http://www.bol.com/nl/p/noordhoff-basics-wereldorientatie/1001004007798153/,Noordhoff Basics Wereldoriëntatie,http://s.s-bol.com/imgbase0/imagebase/thumb/FC/3/5/1/8/1001004007798153.jpg
/nl/p/in-het-sprookjesbos/1001004006855504/,In het sprookjesbos,"[""In het sprookjesbos"", nil]","[""In het sprookjesbos"", nil]","[""//s.s-bol.com/imgbase0/imagebase/thumb/FC/4/0/5/5/1001004006855504.jpg"", nil]",http://www.bol.com/nl/p/in-het-sprookjesbos/1001004006855504/,In het sprookjesbos,"[""http://s.s-bol.com/imgbase0/imagebase/thumb/FC/4/0/5/5/1001004006855504.jpg"", ""http://s.s-bol.com/nl/static/images/main/tool_tip.gif""]"
/nl/p/hittegolf/1001004006422013/,Hittegolf,"[""Hittegolf"", nil]","[""Hittegolf"", nil]","[""//s.s-bol.com/imgbase0/imagebase/thumb/FC/3/1/0/2/1001004006422013.jpg"", nil]",http://www.bol.com/nl/p/hittegolf/1001004006422013/,Hittegolf,"[""http://s.s-bol.com/imgbase0/imagebase/thumb/FC/3/1/0/2/1001004006422013.jpg"", ""http://s.s-bol.com/nl/static/images/main/tool_tip.gif""]"
/nl/p/zoenen-voor-beginners/1001004007147679/,Zoenen voor beginners,Zoenen voor beginners,Zoenen voor beginners,//s.s-bol.com/imgbase0/imagebase/thumb/FC/9/7/6/7/1001004007147679.jpg,http://www.bol.com/nl/p/zoenen-voor-beginners/1001004007147679/,Zoenen voor beginners,http://s.s-bol.com/imgbase0/imagebase/thumb/FC/9/7/6/7/1001004007147679.jpg
/nl/p/het-spannende-avonturenboek-voor-jongens/1001004006832992/,Het Spannende Avonturenboek Voor Jongens,Het Spannende Avonturenboek Voor Jongens,Het Spannende Avonturenboek Voor Jongens,//s.s-bol.com/imgbase0/imagebase/thumb/FC/2/9/9/2/1001004006832992.jpg,http://www.bol.com/nl/p/het-spannende-avonturenboek-voor-jongens/1001004006832992/,Het Spannende Avonturenboek Voor Jongens,http://s.s-bol.com/imgbase0/imagebase/thumb/FC/2/9/9/2/1001004006832992.jpg
/nl/p/je-bent-van-mij/1001004006871061/,Je bent van mij !,"[""Je bent van mij !"", nil]","[""Je bent van mij !"", nil]","[""//s.s-bol.com/imgbase0/imagebase/thumb/FC/1/6/0/1/1001004006871061.jpg"", nil]",http://www.bol.com/nl/p/je-bent-van-mij/1001004006871061/,Je bent van mij !,"[""http://s.s-bol.com/imgbase0/imagebase/thumb/FC/1/6/0/1/1001004006871061.jpg"", ""http://s.s-bol.com/nl/static/images/main/tool_tip.gif""]"
/nl/p/kijken-naar-jou-uit-duizend-ogen/1001004006832584/,Kijken Naar Jou Uit Duizend Ogen,"[""Kijken Naar Jou Uit Duizend Ogen"", nil]","[""Kijken Naar Jou Uit Duizend Ogen"", nil]","[""//s.s-bol.com/imgbase0/imagebase/thumb/FC/4/8/5/2/1001004006832584.jpg"", nil]",http://www.bol.com/nl/p/kijken-naar-jou-uit-duizend-ogen/1001004006832584/,Kijken Naar Jou Uit Duizend Ogen,"[""http://s.s-bol.com/imgbase0/imagebase/thumb/FC/4/8/5/2/1001004006832584.jpg"", ""http://s.s-bol.com/nl/static/images/main/tool_tip.gif""]"
/nl/p/het-boek-van-max-berg/1001004006859956/,Het boek van Max Berg,"[""Het boek van Max Berg"", nil]","[""Het boek van Max Berg"", nil]","[""//s.s-bol.com/imgbase0/imagebase/thumb/FC/6/5/9/9/1001004006859956.jpg"", nil]",http://www.bol.com/nl/p/het-boek-van-max-berg/1001004006859956/,Het boek van Max Berg,"[""http://s.s-bol.com/imgbase0/imagebase/thumb/FC/6/5/9/9/1001004006859956.jpg"", ""http://s.s-bol.com/nl/static/images/main/tool_tip.gif""]"
/nl/p/freakshow-trilogie-film-editie/1001004006540007/,Freakshow trilogie - film editie,"[""Freakshow trilogie - film editie"", nil]","[""Freakshow trilogie - film editie"", nil]","[""//s.s-bol.com/imgbase0/imagebase/thumb/FC/7/0/0/0/1001004006540007.jpg"", nil]",http://www.bol.com/nl/p/freakshow-trilogie-film-editie/1001004006540007/,Freakshow trilogie - film editie,"[""http://s.s-bol.com/imgbase0/imagebase/thumb/FC/7/0/0/0/1001004006540007.jpg"", ""http://s.s-bol.com/nl/static/images/main/tool_tip.gif""]"
