0/pub_date,0/author,0/isbn,0/publisher,0/language,0/title,0/isbn/0,0/isbn/1
,楊昕,ISBN：9789862692165,出版地：台灣,,新主題式國語文解題(上),,
,李宜藍,ISBN：9789863158141,出版地：台灣,,教師檢定/教師甄試系列：國語文歷年試題解題聖經(三)102年度(9版),,
,高朝樑,ISBN：9789579235365,出版地：台灣,,信託業務人員重點精華,,
,羅明庚,ISBN：9789863086956,,,丙級中餐烹調學術科通關寶典 - 2014年最新版(第六版)(附贈OTAS題測系統),,
,鄭啟川、趙滿鈴、洪敏莉,ISBN：9789868462922,,,贏在企劃專業的起跑點：TBSA商務企劃能力初級檢定學習手冊(2013年),,
,宏典文化銀行招考對策研究小組,ISBN：9789865926694,,,2014全新！銀行招考題庫完全攻略（綜合科目四合一）,,
,高朝樑,ISBN：9789579235389,出版地：台灣,,銀行內部控制與內部稽核,,
,戴帥,ISBN：9789861280530,出版地：台灣,,主題式教育專業科目（教師甄試．教師檢定）,,
,蔡昌雄等/合著,ISBN：9789862657034,出版地：台灣,,喪禮服務人員乙級技術士學科題庫,,
,歐北來,ISBN：9789865722104,出版地：台灣,,人生至少歐北來一次：這個島嶼教我的事,,
,王浩一,,出版地：台灣,,慢食府城：台南小吃的古早味全紀錄,暢遊台南不可錯過的美食體驗--《慢食府城》台南小吃的古早味全記錄 文／宓兒2007年07月18日 談到美食，台南人臉上總是天經地義的帶著那麼點的自豪。府城昔日曾是台灣首府，盛極一時的璀璨文化想當然爾足以孕育出令人驚豔的美食。這些隱匿在巷弄間的極致口味，自然地融合為台南人日常生活的一部分，反倒是外鄉人個個想要一窺究竟卻又摸門不著，別著急，不如就先讀讀《慢食府城》這本書吧！ 作者王 more,ISBN：9789866782039
,石東藏,ISBN：9789862483787,出版地：台灣,,台北巷弄日和：雜貨、文創、小餐館，帶著手帳散步去！,,
,魚夫/圖文,ISBN：9789862417164,出版地：台灣,,移民台南：魚夫手繪幸福小食日誌,,
,戴震宇,ISBN：9789866041815,出版地：台灣,,鐵支路懷舊小旅行：美食．美景．慢慢遊,,
,余風,ISBN：9789571359663,出版地：台灣,,逐路臺灣：你所不知道的公路傳奇,,
,江孟樺,ISBN：9789862253366,出版地：台灣,,一生中不能錯過的32條私房散步路線：小確幸的散步開始，體驗從未發現的台灣小路《台灣北區》,,
,肉魯(鄭兆翔),ISBN：9789862724842,出版地：台灣,,出發囉！跟著肉魯玩瘋台灣：232個玩到爽、吃到飽的口袋景點,,
,林士棻,ISBN：9789862483459,出版地：台灣,,台南風格私旅：老城市時光行腳,,
,李鼎、徐君豪/著,,出版地：台灣,,到不了的地方，就用食物吧！（電影書衣版）,2005年度之最直達我心的夢想．責任．愛之書 文／艾爾島2008年11月06日 二○○五年，六月，一本這樣自我介紹的書出版了：「182天外宿的日子，6個不同的城市，47張加油站的發票，5座被穿越的山脈，13道創意美食，1台摩托車『直線加速之王』= 台灣，就是這麼美！」 二○○五年，十月，博客來類型編輯們再一次為了各類型推薦書單進行討論，討論的範圍包括年度之最、類型推薦以及編 more,ISBN：9789867291301
,魚夫/圖文,ISBN：9789862418390,出版地：台灣,,樂居台南：魚夫手繪鐵馬私地圖,,
,No 34,ISBN：9789865740375,,,一日小野餐：花見×輕食×雜貨．大人版家家酒的樂活提案,,
,顏書琴,ISBN：9789866452765,出版地：台灣,,時尚鋁線串珠,,
語言：繁體中文,日本Vogue社,ISBN：9789865905231,出版地：台灣,,甜美蕾絲鉤織小物集：48款手作人最愛の復刻感蕾絲鉤片,,
,張德鑫/著,ISBN：9576594170,出版地：台灣,,氣球造型(裝飾篇)附教學VCD,,
,秦玉珠,ISBN：9789863020646,出版地：台灣,,可愛鉤織玩偶日記：初學者也能輕鬆完成的動物毛線偶,,
,陳夏珍,ISBN：9577791042,出版地：台灣,,中國結寶石之美,,
語言：繁體中文,主婦之友社,ISBN：9789865905668,出版地：台灣,,趣味摺紙大全集：完整收錄157件超人氣摺紙動物＆紙玩具,,
,張禮文,ISBN：9789865951726,出版地：台灣,,趁著年輕必須賭一次：窮人與富人的距離0.05mm,,
出版日期：2011/01/25,延□赫,,出版地：台灣,語言：繁體中文,富人不說，卻默默在做的33件事,握別人忽略的機會，用小差異，籌備驚人未來！ 文／Bomi2011年01月31日 Y先生每週至少會找一天利用不同的路線上下班。有時候提早一些出門，有時候提前一站走路回家；或選擇刻意繞路，一邊走一邊環顧四周，不管是施工的捷運工程、配合花博綠化的街景，或是商店招牌，只要覺得新奇，就馬上記錄下來，即使之前曾走過的路，也會試著把現在的景象跟以前經過時做個比較，確認這段時 more,ISBN：9789861341651
,林茂盛,ISBN：9789866141737,出版地：台灣,,20幾歲，就定位：小資5年，成為千萬富翁的祕密,,
,蕭世斌,ISBN：9789868665125,出版地：台灣,,第一次領薪水就該懂的理財方法,,
出版日期：2013/08/28,拿破崙．希爾,ISBN：9789868920927,出版地：台灣,語言：繁體中文,"思考致富：成功致富的13個步驟(全新翻譯,白金暢銷版)",,
出版日期：2013/11/04,世野一成,ISBN：9789571358451,出版地：台灣,語言：繁體中文,為什麼有錢人先吃最喜歡的菜？：猶太富翁教我的致富法則,,
,狄驤,ISBN：9789865899295,出版地：台灣,,30歲後你會站在哪裡？2：想脫離「貧性循環」，就必須打造自己的「印鈔機」,,
,春原彌生,,出版地：台灣,,每月多存1萬元的驚人「存錢術」：不用天天記帳和比價，學會錢的分配術，讓錢2倍、3倍存下來！,誰說存錢一定縮衣節食苦哈哈？按照自己的生活習慣走，用最省事的方法多存好幾倍！ 文／陶比獅2013年02月07日 「為什麼剛領到年終後，這個月又快沒錢了？」不誇張，陶比獅還真的聽說身邊朋友聊到這樣的情況。再者，在年金可能不保的狀態下，存款似乎是一道比較真實的保障。 其實，存錢的目的，絕非為了「省錢」，而是為了在未來過更好的生活！因此，絕沒必要讓自己現在的日子叫苦連天、凡事斤斤計較！陶比獅這次 more,ISBN：9789868916500
,張禮文,ISBN：9789865951054,出版地：台灣,,窮人與富人的距離0.05mm(黃金暢銷紀念版),,
,中山富美子,ISBN：9789575269821,出版地：台灣,,中山富美子的多彩刺繡,,
,Cotton Life編輯部,ISBN：9789868603417,,,Cotton Life 玩布生活 No.2,,
,貴夫人社,ISBN：9789575269753,,,喜歡嗎？自己來做專屬髮圈．髮飾,,
,潘美伶,ISBN：9789577793201,,,新式時尚毛線帽,,
,狄驤,ISBN：9789865899257,出版地：台灣,,30歲後你會站在哪裡？：想出人頭地，就必須接受的39則殘酷忠告,,
,張玉璿,ISBN：9789577793300,出版地：台灣,,珍珠帶編提袋進階篇,,
出版日期：2010/04/27,約翰．赫斯特,ISBN：9789866526510,出版地：台灣,語言：繁體中文,你一定愛讀的極簡歐洲史：為什麼歐洲對現代文明的影響這麼深,,
,陳方隅,ISBN：9789866434532,出版地：台灣,,圖解簡明世界局勢【2014最新增訂版】,,
,宋鴻兵,ISBN：9789573263791,出版地：台灣,,貨幣戰爭,,
,宋鴻兵,ISBN：9789573271710,出版地：台灣,,貨幣戰爭4：群雄並起,,
出版日期：2013/05/02,傑瑞米．里夫金,ISBN：9789866031335,出版地：台灣,語言：繁體中文,第三次工業革命：世界經濟即將被顛覆，新能源與商務、政治、教育的全面革命,,
出版日期：2013/10/01,摩薩‧哈珊‧約瑟夫,ISBN：9789862134641,出版地：台灣,語言：繁體中文,哈瑪斯之子：恐怖組織頭號叛徒的告白,,
出版日期：2011/10/21,經濟學人,ISBN：9789862351406,出版地：台灣,語言：繁體中文,一口氣讀懂經濟指標：《經濟學人》教你看懂所有財經資訊,,
,胡傳乃/主審,ISBN：9789577106247,,,初學日漢辭典,,
,邱德修,ISBN：9789571136189,出版地：台灣,,小學生活用辭典(精+書盒),,
,馬叔禮,ISBN：9789868773028,出版地：台灣,,方塊字的靈魂：水化文明,,
,朗文編輯部,ISBN：9781447954200,,,Lon Dic of Contemporary Eng(平裝全新第六版)online版 不含DVD-ROM,,
,韓語編輯小組,ISBN：9789571166520,,,韓中常用語詞典,,
,許晉彰、盧玉雯/編著,ISBN：9789571157245,,,台灣俗語諺語辭典,,
,希伯崙編輯部,ISBN：9789866051029,,,21世紀情境式英語圖解字典（點讀擴編版）,,
,周何/總主編，邱德修/副主編,ISBN：9789571136196,出版地：台灣,,國語活用辭典(最新修訂) (三版),,
,培生教育出版亞洲有限公司,ISBN：9789620058424,,,朗文當代高級辭典(四)袖珍版(附全文電腦光碟),,
,Maurice Waite/著,ISBN：9789575089245,出版地：台灣,,牛津學生英漢雙解辭典(LOD－NEW平裝大字)(有聲MP3版),,
,希伯崙編輯部,ISBN：9789866051104,出版地：台灣,,中文圖解詞典（增修版）,,
,國語日報出版中心/著,ISBN：9577514081,,,國語日報學生字典,,
,許明甲/編著,ISBN：9789866272882,出版地：台灣,,虛字的故事：200則幽默故事，大笑聲中成為中文高手,,
,正中書局主編,ISBN：9570916230,,,正中形音義綜合大字典(增訂版),,
,吳靜吉策劃/著,ISBN：957323856X,出版地：台灣,,遠流活用英漢辭典（軟精裝）,,
,遠東圖書公司編審委員會,ISBN：9789865878047,出版地：台灣,,遠東迷你英漢字典,,
,希伯崙編輯部,ISBN：9789866051449,,,21世紀情境式日語圖解字典(全新擴編版) 數位學習版【書+1片DVD-ROM電腦互動光碟(含朗讀MP3功能)】,,
,Peter Su,ISBN：9789863420880,出版地：台灣,,夢想這條路踏上了，跪著也要走完。,,
,莊蕙如,ISBN：9789573273981,出版地：台灣,,Belle畫畫玩歐洲：帶著畫筆上郵輪工作的夢想家,,
,李亭瑩,ISBN：9789865751067,出版地：台灣,,搭飛機上下班的OL：158cm空姐世界飛行日記,,
,王儷瑾,ISBN：9789866026478,出版地：台灣,,巴塞隆納，不只高第：跟著中文官方導遊深度行,,
,Choyce,ISBN：9789868959101,出版地：台灣,,Choyce親子旅行超好玩，從大東京出發 Let’s GO！,,
,南西大爺,ISBN：9789571359649,,,這些地方，只有巴黎人知道：11條道地時尚×藝術×美食×約會路線,,
,吳寶春/著,ISBN：9789573274902,出版地：台灣,,吳寶春的麵包祕笈：27年功夫‧34道麵包食譜大公開(精裝),,
,Vianne,ISBN：9789866890710,出版地：台灣,,Scrapbook玩手作：40個好感x創意幸福提案,,
,陳欣之、廖舜右等,ISBN：9789862980163,出版地：台灣,,國際關係總論(第三版),,
,貴夫人社,ISBN：9789575269630,出版地：台灣,,27款清瘦穿搭手作裙,,
,吳至格,ISBN：9789571448404,出版地：台灣,,關於律師文書：新進律師寫作入門,,
,錢穆,ISBN：9789571930374,出版地：台灣,,中國歷代政治得失(四版),,
,三民書局編輯委員會,ISBN：9789571418100,出版地：台灣,,基本六法(2014年9月),,
出版日期：2013/01/31,D. P.萊爾/著，孫家棟/審訂,,出版地：台灣,語言：繁體中文,法醫．屍體．解剖室：犯罪搜查216問-專業醫師解開神祕病態又稀奇古怪的醫學和鑑識問題,當謀殺成了一門藝術，人物的死法只是故事的開場白。《法醫．屍體．解剖室：犯罪搜查216問》 文／瑪塞林2013年03月29日 [b]「紐約，有八百萬個故事，有八百萬種死法。」—勞倫斯．卜洛克[/b] 身為恐怖片蒐集狂，對於謀殺與死亡的橋段，除了感到哀傷外，總是比常人多了一份興奮感。聽來有點古怪，但事實上，每座城市都有犯罪與死亡，殘忍的故事不曾有一天少過。所以[b]當謀殺成了一門藝術，人物的死法只是故事的開場白 more,ISBN：9789861738642
,張潤書,ISBN：9789571445984,,,行政學(修訂四版),,
出版日期：2014/04/12,道格拉斯‧萊爾/著,ISBN：9789863440611,出版地：台灣,語言：繁體中文,法醫．屍體．解剖室2：謀殺診斷書-專業醫師剖析188道詭異又匪夷所思的病理、毒物及鑑識問題,,
,林山田,ISBN：9789574149186,出版地：台灣,,刑法通論(上)(增訂十版),,
,楊智傑、錢世傑,ISBN：9789571164717,,,法律人的第一本書,,
出版日期：2013/08/30,傑瑞米．唐納文,,,語言：繁體中文,TED Talk 十八分鐘的祕密,你願意花上你的18分鐘，嘗試比死亡還令人恐懼的事情嗎？ 文／陶比獅2013年09月18日 一個人的18分鐘可以做很多事情，而一群人的18分鐘可以只為了一件事。也許是一同為了公司專案加班、碎嘴討論比小說還精彩的政治角力秀、吃烤肉喝點酒中秋賞月，或者是，體驗一次足以影響世界與自己一生的機會？！ 無論你是否聽過TED Talk，也可能會好奇為何一個非營利機構的18分鐘的演講，場場在網路上都 more,ISBN：9789868965256
出版日期：2010/08/10,馬汀．塞利格曼,ISBN：9789573266877,出版地：台灣,語言：繁體中文,改變：生物精神醫學與心理治療如何有效協助自我成長(2版),,
出版日期：2013/08/08,布魯斯．布恩諾．德．梅斯奎塔,ISBN：9789866031380,出版地：台灣,語言：繁體中文,預測工程師的遊戲：如何應用賽局理論，預測未來，做出最佳決策,,
出版日期：2013/04/01,丹尼爾．品克,,出版地：台灣,語言：繁體中文,未來在等待的銷售人才,只要講一句話，就能避免百分之五十的死傷車禍，超過政府所有嘗試？ 文／陶比獅2013年04月16日 提到銷售，你腦中最先想到什麼形容詞？或者說你想到哪些畫面？ 在《未來在等待的銷售人才》作者丹尼爾?品克（Daniel H. Pink）的西方受訪者答案中，第一名居然是「Pushy」，中文字義是「死纏爛打」，其中25個最常被提到的字詞裡也只有五個具有正面意涵；更有趣的是當丹尼爾請受試者想像銷售或推銷相關的 more,ISBN：9789862134283
出版日期：2011/08/20,亞瑟．班傑明、麥克．薛莫,ISBN：9789866749803,出版地：台灣,語言：繁體中文,數學速算魔法,,
出版日期：2013/11/06,尚恩．艾科爾,ISBN：9789865830762,出版地：台灣,語言：繁體中文,哈佛最受歡迎的快樂工作學：風行全美五百大企業、幫助兩百萬人找到職場幸福優勢，教你「愈快樂，愈成功」的黃金法則！,,
